id,apiname,url,title,summary,published,imageurl,source,score,adverb_count,adjective_count,noun_count,pronoun_count,verb_count
22,Newsdata,https://www.focus.de/gesundheit/ratgeber/wechseljahre/wechseljahre-das-sind-die-wichtigsten-anzeichen-fuer-die-vorzeitige-menopause_id_260066309.html,Wechseljahre - Das sind die wichtigsten Anzeichen für die vorzeitige Menopause,"Bei manchen Frauen machen sich die Wechseljahre schon sehr früh bemerkbar. Lesen Sie hier, was die wichtigsten Symptome sind – und welche Anzeichen Sie vielleicht nicht auf dem Schirm haben.",2024-08-02 18:00:00,https://p6.focus.de/img/fotos/id_217030680/frau-lacht-1129377190.jpg?hash=081203a08f26746d8a98a31176f355ca4cfe9f5a63c79a445922fb8cbce4ed72&im=Crop%3D%280%2C0%2C2121%2C1061%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=mediumHigh,focus,3.12884361139237e-111,8,34,333,3,37
23,Newsdata,https://www.vecernji.hr/showbiz/slavna-slovenka-koju-hrvati-obozavaju-priznala-da-je-biseksualna-ako-bog-da-imat-cu-zenu-i-djecu-1789603,"Slavna Slovenka koju Hrvati obožavaju priznala da je biseksualna: 'Ako Bog da, imat ću ženu i djecu'",Senidah je otvoreno progovorila o svojoj seksualnoj orijentaciji i svima dala do znanja kako se ne opterećuje tuđim mišljenjima,2024-08-02 18:00:00,https://www.vecernji.hr/media/img/9d/82/cc33ca1c8e743558a837.jpeg,vecernji,1.0170903392981403e-81,2,51,343,4,39
24,Newsdata,https://thewest.com.au/politics/peter-dutton/liberal-leader-peter-dutton-kicks-off-wa-tour-by-admitting-his-party-has-a-lot-of-rebuilding-to-do-c-15552412,Liberal leader Peter Dutton kicks off WA tour by admitting his party has ‘a lot of rebuilding to do’,"‘The more you meet me, the more you’ll like me.’ That was Peter Dutton’s promise on Friday, as he began his five-day tour of WA ahead of the next Federal election.",2024-08-02 18:00:00,https://images.thewest.com.au/publication/C-15552412/8f7641858e75a1746e9b6999b37fa1f719ef7b17-16x9-x0y57w4000h2250.jpg,thewest,7.719181577534651e-09,0,1,7,1,7
25,Newsdata,https://www.lockportjournal.com/sports/lockport-s-edward-frye-iii-embraces-competition-playing-with-rome-city-institute/article_a9cd79b3-2558-5afe-b6b3-48ff05a8b8b8.html,"Lockport’s Edward Frye III embraces competition, playing with Rome City Institute","Edward Frye III took a car ride, looking for experience and feedback on his craft. Little did he expect at the time that the outcome would result in him soon taking his talents overseas.",2024-08-02 18:00:00,https://bloximages.chicago2.vip.townnews.com/lockportjournal.com/content/tncms/assets/v3/editorial/d/1e/d1ec9d9e-bffb-5808-984a-bbcc0d1f0402/66ad2297e0321.image.jpg?resize=300%2C197,lockportjournal,0.005887199059673349,3,5,11,2,6
26,Newsdata,https://www.odatv.com/guncel/israilli-bakanin-oyunu-tutmadi-hem-kulliye-hem-imamoglu-haddini-bildirdi-120056674,İsrailli Bakanın oyunu tutmadı... Hem Külliye hem İmamoğlu haddini bildirdi,İsrail Savunma Bakanı Yisrael Katz sosyal medyadan hem Türkiye’yi hem de Cumhurbaşkanı Recep Tayyip Erdoğan’ı hedef almaya devam ediyor.,2024-08-02 18:12:00,https://img.odatv.com/rcman/Cw1280h720q95gc/storage/files/images/2024/08/02/israilli-bakanin-oyunu-tutmadi-hem-kulliye-hem-imamoglu-haddini-bildirdi-vdwq.jpg,odatv4,0.9999999999999962,0,0,0,0,0
27,Newsdata,https://www.index.hr/vijesti/clanak/ovako-je-izgledao-najveci-poraz-rimske-vojske-masakrirano-je-80000-ljudi/2587136.aspx,Ovako je izgledao najveći poraz rimske vojske. Masakrirano je 80.000 ljudi,HANIBAL ostvaruje svoju najveću pobjedu u Drugom punskom ratu u bitci kod Kane.,2024-08-02 18:12:00,https://bucket.index.hr/b/index/a068c88f-35f7-4cd2-bc7b-ebdcba791c22.jpg,index_hr,0.9999999999999962,0,0,0,0,0
28,Newsdata,http://sportacentrs.com/parize_2024/02082024-caune_pec_debijas_olimpiskajas_speles_skr,Caune pēc olimpiskās debijas: ''Skrējiens bija izaicinājumu pilns'',"LETA. Latvijas skrējēja Agate Caune Parīzes olimpisko spēļu 5000 metru skrējiena pusfinālā saskārās ar vairākiem izaicinājumiem, sarunā ar žurnālistiem atzina Caune.",2024-08-02 18:12:00,https://i9.tiesraides.lv/800x600s/pictures/2024-08-02/9cb4_53896701657_057a3e454e_c_cropp.jpg,sportacentrs,0.9999999999999962,0,0,0,0,0
29,Newsdata,https://www.metrosport.gr/aris-anamenei-reintzers-kai-kroyzeiro-gia-sifoyentes-1016874,Άρης: Αναμένει Ρέιντζερς και Κρουζέιρο για τον Σιφουέντες,Δεδομένη πρέπει να θεωρείται η συμφωνία μεταξύ Άρη και Ρέιντζερς για τον μονοετή δανεισμό του Χοσέ Σιφουέντες με υποχρεωτική οψιόν αγοράς 5 εκατ. ...,2024-08-02 18:12:00,https://www.metrosport.gr/portal-img/feedimage/421/jose-cifuentes-1.jpg,metrosport,0.9999999999999962,0,0,0,0,0
30,Newsdata,https://www.lrt.lt/naujienos/veidai/14/2332453/martynenko-susizadejo-su-savo-sirdies-drauge,Martynenko susižadėjo su savo širdies drauge,"Rašytojas ir aktorius Marius Povilas Elijas Martynenko penktadienį pasidalino vaizdo įrašu, kuriame – jautri sužadėtuvių akimirka.",2024-08-02 18:12:00,https://www.lrt.lt/img/2023/10/24/1613239-329162-1287x836.jpg,lrt,0.9999999999999962,0,0,0,0,0
31,Newsdata,https://www.lalsace.fr/politique/2024/08/02/matignon-lucie-castets-y-croit-plus-que-jamais,Politique. Matignon ? Lucie Castets y croit plus que jamais !,La prétendante à Matignon poursuit ses discussions avec les responsables du Nouveau Front populaire sur un programme de gouvernement.,2024-08-02 18:12:00,https://cdn-s-www.lalsace.fr/images/33FF2149-9D7A-4972-8AB0-95457F049AF1/NW_listB/lucie-castets-en-visite-cette-semaine-a-l-usine-duralex-photo-sipa-guillaume-souvant-pool-1722616736.jpg,lalsace_fr,0.0005918819444182638,0,25,97,0,17
32,Newsdata,https://www.lefigaro.fr/societes/au-village-olympique-les-athletes-restent-sur-leur-faim-20240802,"Au Village olympique, les athlètes restent sur leur faim","RÉCIT - Quantités trop petites, manque de protéines animales... La restauration concoctée par le CoJo avec Sodexo Live ! n’a pas fait l’unanimité. L’alimentation est pourtant cruciale pour la performance des sportifs.",2024-08-02 18:12:00,https://i.f1g.fr/media/cms/2850x1603_crop/2024/08/02/9b7163b7db08f43c4d1e629fa5f385842ea1efc7f385e15ab76684df390c1836.jpg,lefigaro,0.9999999999999962,0,0,0,0,0
33,Newsdata,https://www.lrt.lt/naujienos/veidai/14/2332453/su-savo-sirdies-drauge-susizadejo-martynenko,Su savo širdies drauge susižadėjo Martynenko,"Rašytojas ir aktorius Marius Povilas Elijas Martynenko penktadienį pasidalino vaizdo įrašu, kuriame – jautri sužadėtuvių akimirka.",2024-08-02 18:12:00,https://www.lrt.lt/img/2023/10/24/1613239-329162-1287x836.jpg,lrt,0.9999999999999962,0,0,0,0,0
34,Newsdata,https://e-noticies.cat/politica/marta-rovira-valoracio-aval-militancia-salvador-illa,"Marta Rovira: 'És un sí, però un sí vigilant'",La secretària general d'ERC ha valorat l'aval de la militància a la investidura de Salvador Illa,2024-08-02 18:12:00,https://e-noticies.cat/filesedc/uploads/image/post/marta-rovira-erc-rueda-prensa_1600_1067.jpg,enoticies,8.718169034953533e-101,2,47,233,2,34
35,Newsdata,https://www.exitosanoticias.pe/politica/abogado-pedro-castillo-acusa-congreso-discriminar-expresidente-rechazar-su-pension-vitalicia-n132282,Abogado de Pedro Castillo acusa al Congreso de discriminar al expresidente por rechazar su pensión vitalicia,"El abogado de Pedro Castillo, Walter Ayala, sostuvo que con lo resuelto por el Congreso, de dar viabilidad a la pensión vitalicia de Alberto Fujimori, se demostraría que el fujimorismo maneja este poder.",2024-08-03 02:40:00,https://statics.exitosanoticias.pe/2024/08/66ada2efccf90.png,exitosanoticias,0.9999999975907208,0,10,103,0,11
36,Newsdata,https://www.straitstimes.com/world/deep-sea-mining-opponents-suffer-major-setback,Deep sea mining opponents suffer major setback,Deep sea mining has not yet taken place beyond experimental and exploratory stage.,2024-08-03 02:40:00,https://static1.straitstimes.com.sg/s3fs-public/styles/large30x20/public/articles/2024/08/03/2024-06-26T130312Z1585413798RC2UZ3AQVUYWRTRMADP3MINING-DEEPSEA-NORWAY.JPG?VersionId=PWoxRFjg4kA4cYVTbVuaDhaxMNeivmtl&itok=ewsHBKEg,straitstimes,8.269618124141733e-18,15,34,147,5,61
37,Newsdata,https://www.lavoz.com.ar/servicios/evangelio-de-hoy-sabado-3-de-agosto-de-2024-por-no-quedar-mal-con-los-invitados/,"Evangelio de hoy, sábado 3 de agosto de 2024: “Por no quedar mal con los invitados”",,2024-08-03 02:40:00,https://www.lavoz.com.ar/resizer/hywCCCUrw1_F78NULKgCA0WGtCc=/cloudfront-us-east-1.images.arcpublishing.com/grupoclarin/3RVD4TH72JFBNBGSYGJADP6X7Q.jpg,lavoz,2.1024738841854367e-146,1,56,446,2,47
38,Newsdata,https://www.teraz.sk/sport/pankova-neuspela-v-opravach-a-v-kajak/813236-clanok.html,Paňková i Beňuš skončili v kajak krose v opravách,Paňková obsadila vo štvrtej opravnej jazde 3. miesto za Češkou Terezou Fišerovou a Španielkou Maialen Chorrautovou.,2024-08-03 18:22:00,https://www2.teraz.sk/usercontent/photos/6/c/2/4-6c2b59a17c49220f6a1dce78f5e741a6bd7b00e3.jpg,teraz,0.0,7,72,605,1,90
39,Newsdata,https://www.bangkokpost.com/business/general/2841632/startup-surge,Startup surge,"Major venture capitalists are eyeing huge investment opportunities in startups with the focus on artificial intelligence (AI), transformative digital healthcare, and the emerging field of so-called pink technology.",2024-08-04 21:53:00,https://static.bangkokpost.com/media/content/dcx/2024/08/05/5227757.jpg,bangkokpost,1.1396769763078005e-16,40,157,581,29,250
40,Newsdata,https://www.areanapoli.it/calciomercato/sky---diawara-torna-in-serie-a-l-ex-napoli-cercato-da-un-club-italiano_558236.html,SKY - Diawara torna in Serie A? L'ex Napoli cercato da un club italiano,"L'ex centrocampista guineano di Napoli e Roma, Amadou Diawara, è diventato obiettivo di mercato di una società di Serie A.",2024-08-04 21:53:00,https://cdn.areanapoli.it/immagini/notizie/big/d/diawara_napoli_2.jpg,areanapoli,6.312429546960236e-06,2,14,117,0,4
41,Newsdata,https://www.yardbarker.com/tennis/articles/i_want_to_play_in_los_angeles_novak_djokovic_confirms_plans_for_the_2028_olympics/s1_17325_40701548,"'I want to play in Los Angeles,' Novak Djokovic confirms plans for the 2028 Olympics","Novak Djokovic‘s dream of winning an Olympic gold medal came true on Sunday (August 4) after a straight-set victory over Carlos Alcaraz. The Serb won in two tiebreak sets, 7-6 (3), 7-6 (2), completing his collection of all major tennis honors.",2024-08-04 21:53:00,http://www.yardbarker.com/media/2/4/241cbd041bc574aa6b5f5c56d0f83a9b8b49cd2b/thumb_16x9/aug-4-2024-paris-france-novak-djokovic-srb.jpg,yardbarker,0.5671338928439598,3,6,59,8,30
42,Newsdata,https://www.usmagazine.com/celebrity-news/pictures/stars-you-didnt-know-were-related-w442169/,"Celebs You Didn't Know Were Related: Ashley Park and Justin H. Min, More","Hillary Clinton and Madonna, and Ben Affleck and Matt Damon are just some Hollywood stars who are related — find out their connections and more!",2024-08-06 23:40:00,https://www.usmagazine.com/wp-content/uploads/2024/08/Celebs-You-Didn-t-Know-Were-Related-Ashley-Park-and-Justin-H-Min-More-735-Ashley-Park-and-Justin-H-Min-.jpg?crop=0px%2C29px%2C2000px%2C1131px&quality=86&resize=1000%2C563&strip=all,usmagazine,0.2634379569067866,6,19,53,12,22
43,Newsdata,https://www.bahianoticias.com.br/noticia/294960-voo-internacional-faz-pouso-em-belem-para-prisao-de-homem-que-agrediu-a-esposa,Voo internacional faz pouso em Belém para prisão de homem que agrediu a esposa,,2024-08-06 23:40:00,https://www.bahianoticias.com.br/fotos/principal_noticias/294960/IMAGEM_NOTICIA_original.jpg,bahianoticias,5.163076163633743e-133,2,30,160,1,26
44,Newsdata,https://www.wprost.pl/nauka/11777547/rosna-na-drzewach-sa-jadalne-i-swieca-rozpoczyna-sie-sezon-na-te-grzyby.html,Świecące grzyby w polskich lasach. Za chwilę zaczyna się sezon,"Są nie tylko elementem znanym z baśni i legend, ale pojawiają się również w polskich lasach. Nie każdy wie, że jest kilka rodzajów grzybów, które potrafią świecić. Niektóre są bardzo pospolite i właśnie zaczyna się na nie sezon.",2024-08-07 21:03:00,https://www.wprost.pl/_thumb/4e/84/6e2f54d290ffa8a971ae7fd6a04d.jpeg,wprost,2.0229911220308003e-112,0,23,208,2,29
45,Newsdata,https://www.prnewswire.com/news-releases/manulife-declares-preferred-share-dividends-302217113.html,Manulife declares preferred share dividends,"C$ unless otherwise stated TSX/NYSE/PSE: MFC SEHK: 945 TORONTO, Aug. 7, 2024 /PRNewswire/ - Manulife's Board of Directors today announced quarterly shareholders' dividends on the following non-cumulative preferred shares of Manulife Financial Corporation, payable on or after September 19,...",2024-08-07 21:03:00,https://mma.prnewswire.com/media/2476474/Manulife_Financial_Corporation_Manulife_declares_preferred_share.jpg?p=original,cision,5.07996993098395e-11,5,14,79,7,16
46,Newsdata,https://www.pressafrik.com/JO-2024-Football-le-Maroc-ecrase-l-Egypte-et-remporte-la-medaille-de-bronze_a276672.html,JO 2024 – Football : le Maroc écrase l’Égypte et remporte la médaille de bronze,Le Maroc a enregistré une large victoire contre l’Égypte ce jeudi 8 août au stade de la Beaujoire... www.pressafrik.com,2024-08-08 16:54:00,https://www.pressafrik.com/photo/art/default/82058959-58977948.jpg?v=1723137624,pressafrik,0.9062439037085304,0,11,69,0,7
47,Newsdata,"https://sport.interia.pl/tenis/news-gauff-wrocila-po-klesce-na-igrzyskach-i-znow-klopoty-4-1-dla,nId,7753893","Gauff wróciła po klęsce na igrzyskach i znów kłopoty. 4:1 dla Amerykanki, potem zwrot akcji","20-letnia Coco Gauff nie zdecydowała się na dłuższy odpoczynek po igrzyskach i prosto z Paryża udała się na swój kontynent, by wziąć udział w turnieju WTA 1000 w Toronto. Pod nieobecność Igi Świątek rozstawiono ją z ""1"". Na starcie czekała ją rywalizacja z Yafan Wang. Wiceliderka rankingu prowadziła wysoko w obu setach, ale Chinka za każdym razem goniła wynik i partie rozstrzygały się dopiero w samej końcówce. Ostatecznie to jednak zawodniczka ze Stanów Zjednoczonych wygrała 6:4, 6:4.",2024-08-09 02:40:00,https://i.iplsc.com/gauff-wrocila-po-klesce-na-igrzyskach-i-znow-klopoty-4-1-dla/000JLH2O9XXXUIX7-C321.jpg,interiasport,5.386753937245497e-155,0,14,135,1,23
48,Newsdata,https://www.diena.lv/raksts/viedokli/latvija/atslegsanas-no-brell-ir-vairs-tikai-formala-darbiba-14322130,Atslēgšanās no BRELL ir vairs tikai formāla darbība,"Par Latvijas enerģētisko unekonomisko drošību, atjaunojamās enerģijas ražošanas apjomiem, kā arī par to, cik būtisks vai nebūtisks notikums irnākamgad plānotā pilnīgā atslēgšanās no BRELL, GuntarsGūte sarunājas ar enerģētikasekspertu Juri Ozoliņu",2024-08-09 02:40:00,https://cdn.diena.lv/media/2024/08/3/large/cb07da3c4c1e.jpg,diena,0.752591417320975,5,38,200,0,31
