id,apiname,url,title,summary,published,imageurl,source,score,adverb_count,adjective_count,noun_count,pronoun_count,verb_count
224,Newsdata,https://www.news18.com/lifestyle/4-low-impact-sports-for-any-age-that-can-help-in-stress-management-9029171.html,4 Low-Impact Sports for Any Age That Can Help in Stress Management,"Whether you’re young, retired, or still navigating a busy career, these low-impact sports offer a simple yet powerful way to maintain equilibrium in life",2024-08-27 06:19:53,https://images.news18.com/ibnlive/uploads/2024/05/untitled-design-2024-05-07t170103.428-2024-05-bc73e4ea413a135cd0aa124fb09f931b-3x2.jpg,news18,0.011601444769091161,21,76,152,26,99
225,Newsdata,https://www.hindustantimes.com/lifestyle/pet/do-cats-mourn-the-loss-of-fellow-pet-companions-study-confirms-that-cats-are-not-all-cold-and-heartless-101724736268988.html,Do cats mourn the loss of fellow pet companions? Study confirms that cats are not all cold and heartless,A new groundbreaking study explored the grieving behavior of cats and delved into the behavioral changes following the death of other pets in the household.,2024-08-27 05:56:37,https://www.hindustantimes.com/ht-img/img/2024/08/27/1600x900/Sad_cat_1724736265370_1724736265508.jpg,hindustantimes,0.002544011495504137,25,62,166,21,82
226,Newsdata,https://www.india.com/business/share-price-target-stocks-to-buy-dmart-tata-groups-indian-hotels-ongc-ltimindtree-hal-marico-7196622/,"Share Price Target, Stocks To Buy: DMart, Tata Group’s Indian Hotels, ONGC, LTIMindtree, HAL, Marico","Brokerages are bullish on stocks from different segments, check revised share price target for selective stocks.",2024-08-27 05:52:49,https://static.india.com/wp-content/themes/icom/images/default-big.svg,india,8.666133589501186e-69,10,27,170,2,50
227,Newsdata,https://www.news18.com/lifestyle/take-fashion-inspiration-from-karishma-tanna-for-your-next-beach-vacation-9028569.html,Take Fashion Inspiration From Karishma Tanna For Your Next Beach Vacation,Karishma Tanna slipped into a white bikini top and multi-coloured pants for her vacay with her husband,2024-08-27 05:28:14,https://images.news18.com/ibnlive/uploads/2024/08/untitled-design-2024-08-65cb5f3acae9516d665b552fb181c846-3x2.png,news18,0.7756454390299765,11,33,152,21,54
228,Newsdata,https://www.news18.com/lifestyle/why-expecting-couples-have-been-booking-cesarean-deliveries-for-4pm-and-midnight-9028948.html,Why Expecting Couples Have Been 'Booking' Cesarean Deliveries for 4pm and Midnight,"They couples wanted to time their baby's birth with this year's Rohini Nakshatra, the star under which Lord Krishna was born",2024-08-27 05:27:00,https://images.news18.com/ibnlive/uploads/2024/08/krishna-baby-janmashtami-2024-08-64859806578833cb681435972d472d2e-3x2.png,news18,1.285810487543979e-12,7,21,101,7,48
257,Newsdata,https://timesofindia.indiatimes.com/city/ahmedabad/heavy-rains-cripple-transport-movements-in-gujarat/articleshow/112840384.cms,Heavy rains cripple transport movements in Gujarat,,2024-08-27 12:45:58,"https://static.toiimg.com/photo/msid-112840384,imgsize-.cms",toi,9.315089911183716e-119,13,32,110,1,55
230,Newsdata,https://newstodaynet.com/2024/08/27/pavel-durov-has-nothing-to-hide-telegram-on-his-arrest/,Pavel Durov has nothing to hide: Telegram on his arrest,Encrypted messaging app Telegram on Monday said that its CEO Pavel Durov — who was arrested in France — has nothing to hide and “it is absurd to claim that a platform or its owner are responsible for abuse of that platform.”The post Pavel Durov has nothing to hide: Telegram on his arrest appeared first on News Today | First with the news.,2024-08-27 07:05:54,https://newstodaynet.com/wp-content/uploads/2024/08/download-14-22.jpg,newstodaynet,0.016305002942413625,4,12,45,4,25
231,Newsdata,https://newstodaynet.com/2024/08/27/apple-to-launch-iphone-16-series-on-sep-9/,Apple to launch iPhone 16 series on Sep 9,"Tech giant Apple on Monday announced a special event on September 9, where it is set to launch the new line-up of iPhones along with other gadgets and software services.The post Apple to launch iPhone 16 series on Sep 9 appeared first on News Today | First with the news.",2024-08-27 07:04:40,https://newstodaynet.com/wp-content/uploads/2024/08/download-13-22.jpg,newstodaynet,1.054600060236421e-15,2,13,58,3,20
232,Newsdata,https://newstodaynet.com/2024/08/27/people-with-aneurysm-at-high-mental-health-condition-risk-study/,People with aneurysm at high mental health condition risk: Study,"People who know they suffer from aneurysms (weakened areas in brain blood vessels) are at a great anxiety risk, along with developing certain other mental health conditions, scientists reported on Monday.The post People with aneurysm at high mental health condition risk: Study appeared first on News Today | First with the news.",2024-08-27 07:03:14,https://newstodaynet.com/wp-content/uploads/2024/08/download-12-22.jpg,newstodaynet,0.0005955173015890122,11,25,80,9,35
233,Newsdata,https://www.india.com/business/cellecor-gadgets-stock-gain-as-company-shares-details-about-inaugural-order-details-here-7197035/,Cellecor Gadgets stock Gain as Company Shares Details About Inaugural Order | Details Here,"Cellecor Gadgets Limited has recently hired its E-commerce Head, Chetan Sehgal to expand its reach and visibility on various E-commerce platforms. Under Chetan’s leadership, Cellecor Gadgets is set for major growth in the digital market.",2024-08-27 07:52:35,https://static.india.com/wp-content/themes/icom/images/default-big.svg,india,7.365883865087814e-07,10,41,130,10,44
234,Newsdata,https://www.onmanorama.com/lifestyle/decor/2024/08/27/occupancy-certificate-crucial-document-related-to-house.html,"What do you know about Occupancy Certificate, crucial document related to house?","In case there is a dispute with the local governing bodies regarding the area of the building, one can use the Occupancy Certificate and the completion drawing to prove a claim.",2024-08-27 07:40:38,https://img.onmanorama.com/content/dam/mm/en/lifestyle/decor/images/2024/8/27/occupancy-certificate-c.jpg.transform/576x300/image.jpg,onmanorama,1.474335120603989e-09,18,27,138,10,71
235,Newsdata,https://www.mid-day.com/lifestyle/health-&-fitness/article/heres-how-love-lights-up-different-parts-of-the-human-brain-23381472,Here`s how love lights up different parts of the human brain,"Taking research on love to a whole new level, a team of scientists on Monday revealed that different types of love light up different parts of the brain",2024-08-27 07:18:04,https://images.mid-day.com/images/images/2024/aug/brain_d.jpg,mid_day,0.2955670178259985,202,344,1100,189,708
236,Newsdata,https://www.news18.com/lifestyle/this-25-year-old-eatery-in-ups-farrukhabad-serves-dosas-at-just-rs-60-9028855.html,This 25-Year-Old Eatery in UP's Farrukhabad Serves Dosas at Just Rs 60,"The shop generates a daily income of approximately Rs 3,000 to Rs 4,000, amounting to a monthly revenue of Rs 60,000 to Rs 70,000.",2024-08-27 07:11:49,https://images.news18.com/ibnlive/uploads/2024/08/dosas-2024-08-016a06d61b05485a50f4f2a16d653a7e-3x2.png,news18,1.0849257925708624e-05,11,26,83,8,48
237,Newsdata,https://www.prabhatkhabar.com/life-and-style/skin-care-tips-oily-skin-taken-away-the-beauty-of-your-face-get-glowing-skin-this-way,Skin Care Tips: ऑइली स्किन ने छीन ली चेहरे की खूबसूरती? इस तरह पाएं छुटकारा,Skin Care Tips: अगर बारिश के इन दिनों में आपकी त्वचा ऑइली हो रही है तो ऐसे में आज हम आपको कुछ ऐसे तरीके बताने जा रहे हैं जिनकी मदद से आप अपने चेहरे को ऑइल फ्री बना सकते हैं.The post Skin Care Tips: ऑइली स्किन ने छीन ली चेहरे की खूबसूरती? इस तरह पाएं छुटकारा appeared first on Prabhat Khabar.,2024-08-27 07:04:47,https://www.prabhatkhabar.com/wp-content/uploads/2024/08/skin-care-tips-6.jpg,prabhatkhabar,1.0,3,31,487,0,4
238,Newsdata,https://www.news18.com/lifestyle/sonam-kapoors-crochet-top-and-saree-combo-is-fashion-at-its-peak-9028406.html,Sonam Kapoor’s Crochet Top And Saree Combo Is Fashion At Its Peak,Sonam dazzled in a white crochet top from Rajino Pyo with dramatic long sleeves and chic tie-up back.,2024-08-27 07:00:42,https://images.news18.com/ibnlive/uploads/2024/08/untitled-design-1-2024-08-01bc105fcc9425ee875daf9c02242117-3x2.png,news18,0.00017384717208067832,18,59,152,22,63
239,Newsdata,https://www.news18.com/lifestyle/suhana-khans-ralph-lauren-dress-for-dinner-date-with-bffs-ananya-panday-shanaya-kapoor-is-glam-9028415.html,"Suhana Khan's Ralph Lauren Dress For Dinner Date With BFFs Ananya Panday, Shanaya Kapoor Is Glam","After making her debut with Zoya Akhtar’s The Archies, Suhana Khan is now gearing up for her next project with father Shah Rukh Khan, titled King",2024-08-27 06:44:02,https://images.news18.com/ibnlive/uploads/2024/08/untitled-design-2024-08-4779e4a7720ceef43a9ca7ff47479782-3x2.png,news18,0.0050478581883146465,12,32,134,16,52
240,Newsdata,https://punjabi.abplive.com/lifestyle/health/death-can-be-caused-by-mosquito-bites-not-only-dengue-malaria-but-there-can-be-more-dangerous-diseases-816598,Diseases from Mosquito: ਮੱਛਰ ਦੇ ਡੰਗ ਨਾਲ ਹੋ ਸਕਦੀ ਮੌਤ! ਡੇਂਗੂ-ਮਲੇਰੀਆ ਹੀ ਨਹੀਂ ਸਗੋਂ ਹੋ ਸਕਦੀਆਂ 7 ਖਤਰਨਾਕ ਬਿਮਾਰੀਆਂ,"Diseases from Mosquito: ਮੱਛਰਾਂ ਦੁਆਰਾ ਫੈਲਣ ਵਾਲੀਆਂ ਬਿਮਾਰੀਆਂ ਕਈ ਵਾਰ ਘਾਤਕ ਸਿੱਧ ਹੋ ਸਕਦੀਆਂ ਹਨ। ਹਰ ਸਾਲ ਲੱਖਾਂ ਲੋਕ ਇਨ੍ਹਾਂ ਬੀਮਾਰੀਆਂ ਦਾ ਸ਼ਿਕਾਰ ਹੋ ਜਾਂਦੇ ਹਨ ਤੇ ਇਨ੍ਹਾਂ 'ਚੋਂ ਕਈਆਂ ਦੀ ਜਾਨ ਵੀ ਚਲੀ ਜਾਂਦੀ ਹੈ। ਇਨ੍ਹਾਂ ਬਿਮਾਰੀਆਂ ਦੇ ਲੱਛਣ ਗੰਭੀਰ ਹੁੰਦੇ ਹਨ ਤੇ ਜੇਕਰ ਸਮੇਂ ਸਿਰ ਇਲਾਜ ਨਾ ਕਰਵਾਇਆ ਜਾਏ ਤਾਂ ਹਾਲਤ ਵਿਗੜ ਸਕਦੀ ਹੈ। ਆਮ ਤੌਰ ਉੱਤੇ ਕਿਹਾ ਜਾਂਦਾ ਹੈ ਕਿ ਮੱਛਰ ਦੇ ਡੰਗ ਨਾਲ ਡੇਂਗੂ ਤੇ ਮਲੇਰੀਆ ਫੈਲਦੇ ਹਰ ਪਰ ਇਸ ਨਾਲ ਕਈ ਹੋਰ ਬਿਮਾਰੀਆਂ ਵੀ ਹੋ ਸਕਦੀਆਂ ਹਨ। ਇਸ ਲਈ ਮੱਛਰਾਂ ਤੋਂ ਬਚਾਅ ਲਈ ਉਪਾਅ ਕਰਨਾ ਤੇ ਇਨ੍ਹਾਂ ਬਿਮਾਰੀਆਂ ਤੋਂ ਸੁਚੇਤ ਰਹਿਣਾ ਬਹੁਤ ਜ਼ਰੂਰੀ ਹੈ। ਸੁਚੇਤ ਹੋ ਕੇ ਅਸੀਂ ਆਪਣੇ ਆਪ ਨੂੰ ਤੇ ਆਪਣੇ ਪਰਿਵਾਰ ਨੂੰ ਸੁਰੱਖਿਅਤ ਰੱਖ ਸਕਦੇ ਹਾਂ। ਆਓ ਜਾਣਦੇ ਹਾਂ ਮੱਛਰਾਂ ਦੇ ਕੱਟਣ ਨਾਲ ਹੋਣ ਵਾਲੀਆਂ ਬਿਮਾਰੀਆਂ ਬਾਰੇ।1. ਡੇਂਗੂਡੇਂਗੂ ਇੱਕ ਵਾਇਰਲ ਬੁਖਾਰ ਹੈ, ਜੋ ਏਡੀਜ਼ ਮੱਛਰ ਦੇ ਕੱਟਣ ਨਾਲ ਹੁੰਦਾ ਹੈ। ਇਸ ਨਾਲ ਤੇਜ਼ ਬੁਖਾਰ, ਸਿਰ ਦਰਦ, ਸਰੀਰ ਵਿੱਚ ਦਰਦ ਤੇ ਚਮੜੀ 'ਤੇ ਲਾਲ ਧੱਬੇ ਪੈ ਜਾਂਦੇ ਹਨ। ਡੇਂਗੂ 'ਚ ਪਲੇਟਲੈਟਸ ਤੇਜ਼ੀ ਨਾਲ ਘਟਦੇ ਹਨ, ਜਿਸ ਕਾਰਨ ਸਥਿਤੀ ਗੰਭੀਰ ਹੋ ਸਕਦੀ ਹੈ।2. ਮਲੇਰੀਆਮਲੇਰੀਆ ਇੱਕ ਪਰਜੀਵੀ ਬਿਮਾਰੀ ਹੈ, ਜੋ ਸੰਕਰਮਿਤ ਮਾਦਾ ਐਨੋਫਿਲੀਜ਼ ਮੱਛਰ ਦੇ ਕੱਟਣ ਨਾਲ ਹੁੰਦੀ ਹੈ। ਇਸ ਦੇ ਲੱਛਣਾਂ ਵਿੱਚ ਤੇਜ਼ ਬੁਖਾਰ, ਠੰਢ ਲੱਗਣਾ, ਪਸੀਨਾ ਆਉਣਾ ਤੇ ਸਰੀਰ ਵਿੱਚ ਕਮਜ਼ੋਰੀ ਸ਼ਾਮਲ ਹੈ। ਜੇਕਰ ਸਹੀ ਸਮੇਂ 'ਤੇ ਇਲਾਜ ਨਾ ਕਰਵਾਇਆ ਜਾਵੇ ਤਾਂ ਮਲੇਰੀਆ ਘਾਤਕ ਹੋ ਸਕਦਾ ਹੈ।3. ਚਿਕਨਗੁਨੀਆਚਿਕਨਗੁਨੀਆ ਵੀ ਏਡੀਜ਼ ਮੱਛਰ ਦੇ ਕੱਟਣ ਨਾਲ ਫੈਲਦਾ ਹੈ। ਇਸ ਵਿੱਚ ਤੇਜ਼ ਬੁਖਾਰ ਦੇ ਨਾਲ-ਨਾਲ ਜੋੜਾਂ ਵਿੱਚ ਤੇਜ਼ ਦਰਦ ਹੁੰਦਾ ਹੈ। ਇਹ ਦਰਦ ਕਈ ਮਹੀਨਿਆਂ ਤੱਕ ਰਹਿ ਸਕਦਾ ਹੈ। ਹਾਲਾਂਕਿ ਇਹ ਘਾਤਕ ਨਹੀਂ, ਪਰ ਇਸ ਨਾਲ ਮਰੀਜ਼ ਨੂੰ ਕਾਫੀ ਪ੍ਰੇਸ਼ਾਨੀ ਹੋ ਸਕਦੀ ਹੈ।4. ਜ਼ੀਕਾ ਵਾਇਰਸਜ਼ੀਕਾ ਵਾਇਰਸ ਵੀ ਮੱਛਰ ਦੇ ਕੱਟਣ ਨਾਲ ਫੈਲਦਾ ਹੈ। ਇਹ ਵਾਇਰਸ ਹਲਕਾ ਬੁਖਾਰ, ਅੱਖਾਂ ਵਿੱਚ ਲਾਲੀ, ਜੋੜਾਂ ਵਿੱਚ ਦਰਦ ਤੇ ਸਰੀਰ ਉੱਤੇ ਧੱਫੜ ਪੈਦਾ ਕਰਦਾ ਹੈ। ਇਹ ਵਾਇਰਸ ਖਾਸ ਤੌਰ 'ਤੇ ਗਰਭਵਤੀ ਔਰਤਾਂ ਲਈ ਖਤਰਨਾਕ ਹੈ, ਕਿਉਂਕਿ ਇਹ ਬੱਚੇ ਵਿੱਚ ਜਮਾਂਦਰੂ ਨੁਕਸ ਪੈਦਾ ਕਰ ਸਕਦਾ ਹੈ।5. ਫਾਈਲੇਰੀਆਫਾਈਲੇਰੀਆ ਇੱਕ ਪਰਜੀਵੀ ਲਾਗ ਹੈ, ਜੋ ਸੰਕਰਮਿਤ ਮੱਛਰਾਂ ਦੇ ਕੱਟਣ ਨਾਲ ਫੈਲਦੀ ਹੈ। ਇਸ ਵਿੱਚ ਸਰੀਰ ਦੇ ਅੰਗਾਂ ਵਿੱਚ, ਖਾਸ ਕਰਕੇ ਲੱਤਾਂ ਵਿੱਚ ਸੋਜ ਹੋ ਜਾਂਦੀ ਹੈ। ਇਸ ਬਿਮਾਰੀ ਦਾ ਇਲਾਜ ਕਰਨਾ ਔਖਾ ਹੈ ਤੇ ਇਹ ਵਿਅਕਤੀ ਦੇ ਜੀਵਨ ਦੀ ਗੁਣਵੱਤਾ ਨੂੰ ਬਹੁਤ ਪ੍ਰਭਾਵਿਤ ਕਰਦਾ ਹੈ।6. ਵੈਸਟ ਨਾਇਲ ਵਾਇਰਸਵੈਸਟ ਨਾਇਲ ਵਾਇਰਸ ਵੀ ਮੱਛਰਾਂ ਰਾਹੀਂ ਫੈਲਦਾ ਹੈ। ਇਸ ਦੇ ਲੱਛਣਾਂ ਵਿੱਚ ਬੁਖਾਰ, ਸਿਰ ਦਰਦ, ਸਰੀਰ ਵਿੱਚ ਦਰਦ ਤੇ ਕਈ ਵਾਰ ਚਮੜੀ ਦੇ ਧੱਫੜ ਸ਼ਾਮਲ ਹਨ। ਕੁਝ ਮਾਮਲਿਆਂ ਵਿੱਚ, ਬਿਮਾਰੀ ਨਿਊਰੋਲੋਜੀਕਲ ਸਮੱਸਿਆਵਾਂ ਦਾ ਕਾਰਨ ਵੀ ਬਣ ਸਕਦੀ ਹੈ, ਜੋ ਘਾਤਕ ਹੋ ਸਕਦੀ ਹੈ।7. ਜਾਪਾਨੀ ਇੰਸੇਫਲਾਈਟਿਸਜਾਪਾਨੀ ਇੰਸੇਫਲਾਈਟਿਸ ਇੱਕ ਵਾਇਰਲ ਇਨਫੈਕਸ਼ਨ ਹੈ, ਜੋ ਮੱਛਰ ਦੇ ਕੱਟਣ ਨਾਲ ਫੈਲਦੀ ਹੈ। ਇਸ ਦੇ ਲੱਛਣਾਂ ਵਿੱਚ ਤੇਜ਼ ਬੁਖਾਰ, ਸਿਰ ਦਰਦ, ਉਲਟੀਆਂ, ਮਾਨਸਿਕ ਉਲਝਣ ਤੇ ਦੌਰੇ ਸ਼ਾਮਲ ਹਨ। ਇਹ ਬਿਮਾਰੀ ਬੱਚਿਆਂ ਤੇ ਬਜ਼ੁਰਗਾਂ ਲਈ ਬਹੁਤ ਖਤਰਨਾਕ ਹੋ ਸਕਦੀ ਹੈ।Disclaimer: ਖ਼ਬਰਾਂ ਵਿੱਚ ਦਿੱਤੀ ਗਈ ਕੁਝ ਜਾਣਕਾਰੀ ਮੀਡੀਆ ਰਿਪੋਰਟਾਂ 'ਤੇ ਅਧਾਰਤ ਹੈ। ਕਿਸੇ ਵੀ ਸੁਝਾਅ ਨੂੰ ਲਾਗੂ ਕਰਨ ਤੋਂ ਪਹਿਲਾਂ, ਤੁਹਾਨੂੰ ਸਬੰਧਤ ਮਾਹਰ ਦੀ ਸਲਾਹ ਜ਼ਰੂਰ ਲੈਣੀ ਚਾਹੀਦੀ ਹੈ।",2024-08-27 06:36:32,https://feeds.abplive.com/onecms/images/uploaded-images/2024/04/29/e05e64d5c05d6d76a409f6d622da2b861714353817163397_original.jpg,abplive,1.0,0,8,379,0,7
241,Newsdata,https://www.india.com/business/how-indias-hotmail-became-microsofts-outlook-sabeer-bhatia-narrates-the-whole-story-of-deal-with-bill-gates-7197266/,How India’s ‘Hotmail’ Became Microsoft’s ‘Outlook’?; Sabeer Bhatia Narrates The Whole Story Of Deal With Bill Gates,Very few Indian's must be knowing that the current 'Outlook' was formerly a 'Hotmail' and co-founded by an Indian Businessman.,2024-08-27 08:57:00,https://static.india.com/wp-content/themes/icom/images/default-big.svg,india,0.0043159109859004785,35,39,203,22,92
285,Newsdata,https://timesofindia.indiatimes.com/city/kanpur/iit-kanpur-hosts-antarikx24-event/articleshow/112850339.cms,IIT-K hosts AntarikX’24,,2024-08-27 23:36:25,"https://static.toiimg.com/photo/msid-112850339,imgsize-.cms",toi,1.1945057633980059e-61,4,25,166,3,38
242,Newsdata,https://www.news18.com/lifestyle/ananya-panday-exudes-barbie-vibes-in-a-pink-strapless-bodycon-dress-guess-its-price-9028094.html,Ananya Panday Exudes Barbie Vibes In A Pink Strapless Bodycon Dress; Guess Its Price,"In one video, posted by Viral Bhayani, Ananya could be seen exuding Barbie vibes in a pink bodycon dress",2024-08-27 08:54:35,https://images.news18.com/ibnlive/uploads/2024/08/untitled-design-2024-08-449b0260be94d502c6bd4e49414fabb9-3x2.png,news18,0.0023791787884995218,12,46,159,21,52
243,Newsdata,https://www.news18.com/lifestyle/kiara-advani-sidharth-malhotra-set-the-bar-high-for-date-night-glamour-watch-9028170.html,"Kiara Advani, Sidharth Malhotra Dish Out Fashion Goals As They Walk Hand-in-Hand Post Dinner Date","The couple were snapped post dinner date in Mumbai. The lovebirds, walking hand-in-hand out of a restaurant, were dressed in comfy yet stylish ensembles",2024-08-27 08:42:04,https://images.news18.com/ibnlive/uploads/2024/03/sidharth-malhotra-kiara-advani-2024-03-3112fd846399eba1ee3e655475d9ded7-3x2.jpg,news18,6.478734350449139e-06,14,47,153,15,46
