id,apiname,url,title,summary,published,imageurl,source,score,adverb_count,adjective_count,noun_count,pronoun_count,verb_count
11,Gnews,https://www.devdiscourse.com/article/law-order/3040451-indias-judiciary-boosts-its-stature-in-global-arbitration,India's Judiciary Boosts Its Stature in Global Arbitration,"India's judiciary has greatly enhanced the nation's stature as an arbitration-friendly destination, according to Supreme Court Judge Justice Hima Kohli. Through legislative reforms and landmark rulings, the judiciary has fostered a pro-arbitration regime. Recent amendments align Indian laws with international best practices, promoting institutional arbitration and encouraging foreign investments.",2024-08-03 02:28:52,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/11_06_2024_14_55_37_493234.png?width=920&format=jpeg,Devdiscourse,1.1515305948244815e-23,1,16,44,1,15
12,Gnews,https://www.indiatvnews.com/news/india/pm-modi-inaugurates-32nd-international-conference-of-agricultural-economists-in-new-delhi-today-latest-updates-2024-08-03-945004,PM Modi to inaugurate 32nd International Conference of Agricultural Economists in New Delhi,The conference will highlight India's proactive approach to global agricultural challenges and showcase the nation's advancements in agricultural research and policy.,2024-08-03 01:00:10,https://resize.indiatvnews.com/en/resize/newbucket/1200_-/2024/07/PTI07_30_2024_000132B.jpg,India TV News,4.36685825183717e-26,2,21,107,4,32
13,Gnews,https://www.deccanchronicle.com/opinion/columnists/farrukh-dhondy-britains-nhs-the-nations-pride-may-be-broken-but-its-kind-and-caring-1814000,"Farrukh Dhondy | Britain’s NHS, the nation’s pride, may be broken, but it’s kind and caring…",“We came in odd disguises To watch the ruined orphans Collecting consolation prizes And observing the world’s spectacle We slunk away in shame Shunning shades of contrition ...,2024-08-02 18:54:00,https://www.deccanchronicle.com/h-upload/2024/08/02/1828392-la-275148112.webp,Deccan Chronicle,0.9934395054937563,40,89,264,84,162
14,Gnews,https://www.devdiscourse.com/article/sports-games/3040348-us-men-routed-4-0-by-morocco-and-eliminated-from-olympic-soccer-tournament-in-quarterfinals,U.S. men routed 4-0 by Morocco and eliminated from Olympic soccer tournament in quarterfinals,"Saying that, they were ready for this tournament as well. Morocco fans largely dominated the crowd in Paris and they can look forward to Mondays semifinal in Marseille.Its the first time Morocco has advanced to the Olympic semifinals after becoming the first African nation to reach the last four of the World Cup in Qatar in 2022.Its a historic day for all of us.",2024-08-02 18:12:42,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/imagegallery/16_01_2019_13_01_16_4088895.jpg?width=920&format=jpeg,Devdiscourse,0.9268851149551409,25,54,172,34,108
15,Gnews,https://www.firstpost.com/world/zelenskyy-accuses-russia-of-meddling-in-venenzuelas-affairs-claims-presence-of-wagner-in-the-country-13800633.html,"Zelenskyy accuses Russia of 'shamelessly meddling' in Venenzuela's affairs, claims presence of Wagner in the country",Ukrainian President Volodymyr Zelenskyy claimed that the reports of Wagner Group's presence in Venezuela indicates that Russia is 'shamelessly meddling' in the country's internal affairs as the Latin American nation continues to witness post-poll protests,2024-08-04 04:51:27,"https://images.firstpost.com/uploads/2024/08/download-1-2024-08-661df885d088e1b08085e193fd24b9f8.jpg?im=FitAndFill=(1200,675)",Firstpost,0.00021895809444436333,21,56,212,24,117
16,Gnews,https://www.news18.com/football/messi-less-inter-miami-suffer-defeat-in-leagues-cup-match-against-tigres-8989516.html,Messi-less Inter Miami Suffer Defeat In Leagues Cup Match Against Tigres,Argentine superstar Messi did not play for Miami because he remains out after suffering a right ankle ligament injury in his nation's Copa America final win over Colombia last month.,2024-08-04 03:04:11,https://images.news18.com/ibnlive/uploads/2024/08/tigres-beat-inter-miami-2024-08-5ed096bb754f8538bd204d56cf4ee406-16x9.jpg?impolicy=website&width=1200&height=675,News18,4.0076973819558477e-53,4,12,102,2,21
17,Gnews,https://www.news18.com/olympics/fourth-place-finishes-at-olympics-full-list-events-in-which-indian-athletes-narrowly-missed-out-on-a-medal-8989438.html,Fourth Place Finishes at Olympics: Full List Events in Which Indian Athletes Narrowly Missed Out on a Medal,Let us take a look back at the moments where the Indian athletes representing the nation at the Olympics narrowly missed out on a bronze medal and finished fourth.,2024-08-03 18:32:25,https://images.news18.com/ibnlive/uploads/2024/08/manu-bhaker-arjun-babuta-ap-feature-2024-08-35c80b8c4ce1ee784220f324cfd550c8-16x9.png?impolicy=website&width=1200&height=675,News18,9.242257960559094e-07,37,89,370,26,117
18,Gnews,https://theprint.in/india/india-is-a-food-surplus-nation-aims-to-find-solutions-for-global-food-security-says-pm-modi/2206172/,"'India is a food surplus nation, aims to find solutions for global food security,' says PM Modi","Speaking at the 32nd International Conference of Agricultural Economists (ICAE), the PM said, in India, even today, we plan by keeping in mind the six seasons.",2024-08-03 09:54:10,https://static.theprint.in/wp-content/uploads/2024/08/Your-paragraph-text-28.png,ThePrint,0.0014408074039460057,11,56,297,35,126
19,Gnews,https://www.firstpost.com/explainers/firstup-president-murmus-3-nation-visit-begins-protests-in-pakistan-13800178.html,"FirstUp: President Murmu’s 3-nation visit begins, protests in Pakistan... The news today","President Droupadi Murmu is all set to embark on a six-day visit to Fiji, New Zealand, and Timor-Leste today. In Pakistan, PTI will carry out nationwide protests, as the party founder and former PM Imran Khan will complete one year in jail",2024-08-05 00:30:33,"https://images.firstpost.com/uploads/2024/08/PTI03_07_2024_000319B-1-2024-08-9a56f043a6e24743c0e6729ee1bde475.jpg?im=FitAndFill=(1200,675)",Firstpost,7.03422067363953e-37,8,37,292,10,98
20,Gnews,https://www.devdiscourse.com/article/headlines/3041711-pm-modi-commends-record-gas-production-stresses-energy-self-reliance,"PM Modi Commends Record Gas Production, Stresses Energy Self-Reliance","Prime Minister Narendra Modi celebrated a record achievement in gas production, emphasizing the importance of energy self-reliance for India’s development. The nation's gas production significantly increased from 28.7 BCM in 2020-21 to 36.43 BCM in 2023-24, with projections reaching 45.3 BCM by 2026.",2024-08-04 18:25:37,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/03_07_2024_01_02_35_7621837.png?width=920&format=jpeg,Devdiscourse,4.548254721194333e-27,1,6,50,2,16
21,Gnews,https://www.firstpost.com/explainers/firstup-bangladesh-unrest-continues-harris-campaigns-in-key-battleground-states-13801635.html,"FirstUp: Bangladesh unrest continues, Harris-Walz to campaign in key battleground states","The unrest continues in the neighbouring country as President Mohammed Shahabuddin dissolved parliament on Tuesday, clearing the way for an interim government and new elections. Democrat presidential candidate Kamala Harris and her newly-picked running mate Tim Walz will also be campaigning. President Droupadi Murmu will be visiting New Zealand for two days, as part of her three-nation visit",2024-08-07 00:30:50,"https://images.firstpost.com/uploads/2024/08/2024-08-06T090825Z_1_LYNXMPEK7509F_RTROPTP_4_BANGLADESH-PROTESTS-1-2024-08-d92279621a41df844bee088e04ac46ce.jpg?im=FitAndFill=(1200,675)",Firstpost,3.684778947735694e-15,15,69,426,23,132
23,Gnews,https://www.deccanchronicle.com/news/a-nobel-laureate-is-chosen-to-lead-bangladesh-after-protests-toppled-hasina-who-is-muhammad-yunus-1814736,A Nobel Laureate is Chosen to Lead Bangladesh After Protests Toppled Hasina. Who is Muhammad Yunus?,Dhaka: Bangladesh's Nobel laureate Muhammad Yunus has been chosen to head the country's interim government after the nation's longtime prime minister resigned and fled abroad in the face of...,2024-08-06 20:03:00,https://www.deccanchronicle.com/h-upload/2024/08/06/1829259-yunus1.webp,Deccan Chronicle,0.682314763182518,25,55,225,38,115
24,Gnews,https://www.news18.com/world/bangladeshs-former-it-foreign-ministers-detained-while-trying-to-flee-country-amid-unrest-8992360.html,"Bangladesh's Former IT, Foreign Ministers Detained While Trying To Flee Country Amid Unrest",The developments came a day after Awami League party chief Sheikh Hasina resigned from the post of Prime Minister and fled from the violence-hit nation to India.,2024-08-06 14:03:52,https://images.news18.com/ibnlive/uploads/2024/08/untitled-design-8-2024-08-f4c7b4275b5951dda2db821af75c8568-16x9.png?impolicy=website&width=1200&height=675,News18,8.992441430212387e-09,12,28,205,17,93
25,Gnews,https://www.firstpost.com/explainers/from-sheikh-hasina-to-pervez-musharraf-leaders-who-fled-their-countries-amid-political-turmoil-13801426.html,From Sheikh Hasina to Pervez Musharraf: Leaders who fled their countries amid political turmoil,"Bangladesh PM Sheikh Hasina resigned from office on Monday, following which she fled to India for shelter after violent riots gripped the nation. Reports indicate that Hasina will be travelling to the United Kingdom, where she has sought political asylum. Throughout history, political and civil upheavals have forced many world leaders to flee their homelands. Who are they?",2024-08-06 09:36:22,"https://images.firstpost.com/uploads/2024/08/Reuters-11-2024-08-d9759ce06975ffe87e4fe51a8d81579b.jpg?im=FitAndFill=(1200,675)",Firstpost,0.010518819055915486,56,119,496,60,212
26,Gnews,https://www.firstpost.com/explainers/are-china-and-pakistan-behind-sheikh-hasinas-ouster-in-bangladesh-13801562.html,Are China and Pakistan behind Sheikh Hasina’s ouster in Bangladesh?,"On Monday, Sheikh Hasina, the long-time prime minister of Bangladesh, resigned and fled the nation. Now, intelligence agencies say inputs are indicating a foreign hand – specifically Pakistan and China – are behind the dramatic turn of events",2024-08-06 09:30:57,"https://images.firstpost.com/uploads/2024/08/2024-08-05T204018Z_2014262244_RC2N99AP3543_RTRMADP_3_BANGLADESH-PROTESTS-1-2024-08-bcef1a101261026bf103e61cf1bf9a67.jpg?im=FitAndFill=(1200,675)",Firstpost,2.255608034595396e-06,51,93,511,54,288
27,Gnews,https://www.devdiscourse.com/article/international/3043426-india-fiji-collaboration-building-a-resilient-future-together,India-Fiji Collaboration: Building a Resilient Future Together,"President Droupadi Murmu highlights India's commitment to partnering with Fiji to build a stronger, resilient, and prosperous nation. Addressing Fijian Parliament, she emphasized the growth in bilateral cooperation and the shared values between the two nations, highlighting recent projects and mutual achievements.",2024-08-06 08:50:12,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/devnews/06_08_2024_14_20_06_1091805.jpg?width=920&format=jpeg,Devdiscourse,1.55159171914149e-09,1,17,46,3,16
28,Gnews,https://www.news18.com/explainers/as-bangladesh-plunges-into-crisis-a-look-at-the-1971-liberation-war-leaders-who-shaped-the-country-8991827.html,"As Bangladesh Plunges Into Crisis, A Look At The 1971 Liberation War, Leaders Who Shaped The Country","Sheikh Mujibur Rahman played a pivotal role in freeing the people of East Pakistan from West Pakistan's oppression. He is called 'Father of the Nation' for his leadership in the freedom struggle of Bangladesh, and is revered as ‘Bangabandhu’",2024-08-06 08:34:34,https://images.news18.com/ibnlive/uploads/2024/08/bangladesh-2024-08-febd363e73b6bab1936485b203ef396f-16x9.jpg?impolicy=website&width=1200&height=675,News18,0.014910082845855861,36,106,666,72,227
29,Gnews,https://www.firstpost.com/world/can-muhammad-yunus-ensure-bangladeshs-liberation-isnt-a-tragedy-for-its-hindu-minority-13801361.html,Can Muhammad Yunus ensure Bangladesh's 'liberation' isn't a tragedy for its Hindu minority?,"As Muhammad Yunus calls this moment Bangladesh's 'second liberation,' he faces the urgent challenge of curbing escalating violence against Hindus and guiding the nation towards peace",2024-08-06 05:51:07,"https://images.firstpost.com/uploads/2024/08/MuhammadYunus1200AP-2024-08-7e93b971c45ad2adcb2a5e1dafbb9023.jpg?im=FitAndFill=(1200,675)",Firstpost,2.74472930945738e-13,55,154,545,26,247
30,Gnews,https://www.devdiscourse.com/article/sports-games/3043135-british-women-cyclists-break-world-record-to-clinch-olympic-gold,British Women Cyclists Break World Record to Clinch Olympic Gold,"British women cyclists Katy Marchant, Sophie Capewell, and Emma Finucane broke the world record in the team sprint event to win gold at the Paris Olympics. This marked their nation's first medal in this event. They defeated New Zealand in a gripping finals showdown.",2024-08-06 02:53:04,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/17_07_2024_21_03_15_6651966.png?width=920&format=jpeg,Devdiscourse,1.1484374088336703e-16,6,10,62,3,20
31,Gnews,https://www.news18.com/viral/nation-stands-with-you-heartbroken-fans-react-to-vinesh-phogats-retirement-news-8994162.html,'Nation Stands With You': Heartbroken Fans React To Vinesh Phogat's Retirement News,Vinesh Phogat was disqualified from the Women's Freestyle 50 kg event at the ongoing Paris Olympics 2024. She was 100 gm overweight.,2024-08-08 07:39:38,https://images.news18.com/ibnlive/uploads/2024/08/untitled-design-10-2024-08-278c1797ffc6ecfc0ff1128693ea2416-16x9.png?impolicy=website&width=1200&height=675,News18,0.8553263572192032,23,34,280,37,98
32,Gnews,https://scroll.in/article/1071181/how-ayurveda-led-to-the-growth-of-medical-nationalism-in-the-late-19th-and-early-20th-centuries,How Ayurveda led to the growth of ‘medical nationalism’ in the late 19th and early 20th centuries,"An excerpt from ‘Ayurveda, Nation and Society: United Provinces, c 1890-1950’, by Saurav Kumar Rai.",2024-08-08 03:00:00,https://sc0.blr1.cdn.digitaloceanspaces.com/book/202582-afxhparkrj-1722753781.jpeg,Scroll.in,5.570279339872195e-06,102,196,540,48,211
33,Gnews,https://www.indiatvnews.com/sports/other/you-re-nation-s-pride-bajrang-punia-leads-reactions-to-champion-vinesh-phogat-s-shock-retirement-2024-08-08-945798,'You're nation's pride': Bajrang Punia leads reactions to 'champion' Vinesh Phogat's shock retirement,India's ace wrestler has decided to discontinue wrestling following her disqualification from the women's 50kg weight category at the Paris Olympics. Bajrang Punia and fans reacted to the same with 'you are a champion' posts as Vinesh missed a medal despite qualifying for the Gold medal bout.,2024-08-08 01:59:43,https://resize.indiatvnews.com/en/resize/newbucket/1200_-/2024/08/imageedit-2-9549402552-1-1723081400.jpg,India TV News,0.9950105447185835,10,23,124,19,60
69,Gnews,https://indianexpress.com/article/sports/badminton/ashwini-ponnappa-paris-2024-olympics-money-coach-sai-9511932/,Ashwini Ponnappa on Paris Olympics: ‘Telling the nation I got money is ridiculous…was denied coach of choice’,The pairing of Ponnappa and Tanisha Crasto was knocked out of the women's doubles event at Paris 2024 without registering a win in the group stage.,2024-08-13 13:45:45,https://images.indianexpress.com/2024/08/Ashwini-Ponnappa-crop-ap.jpg,The Indian Express,0.9993783082631407,22,37,119,39,87
34,Gnews,https://www.firstpost.com/world/sheikh-hasina-gone-who-can-be-bangladeshs-next-leader-13802250.html,"Sheikh Hasina gone, who can be Bangladesh’s next leader?","As Bangladesh prepares for an interim government that is likely to supervise the national election in some time from now, the question on everyone's mind is: Who can be Bangladesh’s next leader? Here’s a closer look at seven prominent figures who could potentially steer the nation forward.",2024-08-08 01:37:14,"https://images.firstpost.com/uploads/2024/08/Untitled-design-2024-08-06T195546.645-2024-08-c285580eb165cba605664761213f7a16.jpg?im=FitAndFill=(1200,675)",Firstpost,0.0036221204141802634,65,207,713,90,357
35,Gnews,https://indianexpress.com/article/explained/explained-global/who-is-namal-rajapaksa-mahindas-son-who-could-be-sri-lankas-next-president-9501142/,"Who is Namal Rajapaksa, Mahinda’s son who could be Sri Lanka’s next president?","In a nation that is yet to recover fully from the shocks of economic turmoil and political instability, Namal’s candidature is being looked upon with both hope and scepticism.",2024-08-07 15:03:20,https://images.indianexpress.com/2024/08/namal.jpg,The Indian Express,7.042240773339614e-05,28,107,394,35,170
36,Gnews,https://www.firstpost.com/world/muhammad-yunis-led-interim-govt-to-be-sworn-in-tomorrow-says-bangladesh-army-chief-13802109.html,"Muhammad Yunis-led interim govt to be sworn in tomorrow, says Bangladesh Army Chief","In a televised address to the nation, General Waker-Uz-Zaman said the interim government will take oath at 8:00 pm on Thursday",2024-08-07 13:11:36,"https://images.firstpost.com/uploads/2024/08/Muhammad-Yunus-1-Reuters-2024-08-09592007da87cadc69cb937d61aad877.jpg?im=FitAndFill=(1200,675)",Firstpost,0.035794261824874676,11,20,94,13,57
37,Gnews,https://www.firstpost.com/explainers/bangladesh-crisis-how-many-indians-are-in-the-neighbouring-nation-are-they-safe-13802074.html,Bangladesh crisis: How many Indians are in the neighbouring nation? Are they safe?,"India brought back 190 non-essential staff and their families a special Air India (AI1128) flight. Another 20 to 30 senior staff remain at the Dhaka High Commission. External Affairs Minister S Jaishankar has said that there are around 19,000 Indians in Bangladesh and that New Delhi expects Dhaka to provide security to keep its missions safe",2024-08-07 12:09:30,"https://images.firstpost.com/uploads/2024/08/bangla1-2024-08-17be5f057688bb0bf13462051bed8a50.jpg?im=FitAndFill=(1200,675)",Firstpost,0.11708312973571626,33,74,391,56,180
38,Gnews,https://www.devdiscourse.com/article/technology/3044563-japans-investment-transformation-a-leap-from-saving-to-investing,Japan's Investment Transformation: A Leap from Saving to Investing,"Following a significant dip in Tokyo's stock market, many Japanese citizens are starting to heed Prime Minister Fumio Kishida's call to invest household savings. The NISA accounts, a government initiative, are gaining traction, transforming Japan from a nation of savers to investors amid increasing market volatility and economic shifts.",2024-08-07 05:21:02,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/05_08_2024_12_00_01_4845329.png?width=920&format=jpeg,Devdiscourse,3.724208852289172e-14,12,27,121,7,52
39,Gnews,https://www.news18.com/lifestyle/quit-india-movement-august-kranti-day-history-facts-and-mahatma-gandhis-quotes-9001669.html,"Quit India Movement: August Kranti Day History, Facts, and Mahatma Gandhi's Quotes","Uncover the history, significance, and impact of the Quit India Movement. Explore inspiring quotes from Mahatma Gandhi's fiery speech that ignited the nation.",2024-08-09 00:36:11,https://images.news18.com/ibnlive/uploads/2024/08/quit-india-movement-2024-2024-08-da8d6969894435fab212ba378defd38e-16x9.jpg?impolicy=website&width=1200&height=675,News18,1.7329412107824052e-15,2,36,143,7,37
40,Gnews,https://www.news18.com/olympics/paris-2024-india-hockey-bronze-nita-ambani-tireless-efforts-unyielding-spirit-have-revived-indian-hockeys-rich-legacy-8997851.html,"'Tireless Efforts, Unyielding Spirit Have Revived Indian Hockey’s Rich Legacy', Says Nita Ambani as Indian Men's Hockey Team Strikes Bronze",IOC Member and Reliance Foundation chairperson Mrs Ambani heaped praise on the hockey unit for restoring the nation's rich field hockey history at the sporting extravaganza with their bronze medal showing in France.,2024-08-08 14:27:14,https://images.news18.com/ibnlive/uploads/2024/08/copy-of-sports-46-2024-08-01dd520f32af5ccfe08e3c97f436233e-16x9.jpg?impolicy=website&width=1200&height=675,News18,3.926567081223691e-06,13,38,193,16,50
41,Gnews,https://theprint.in/global-pulse/despair-over-vinesh-phogats-disqualification-nita-ambanis-publicity-blitz-at-paris-olympics/2214536/,'Despair' over Vinesh Phogat's disqualification & Nita Ambani's 'publicity blitz' at Paris Olympics,"Foreign media also looked at Indian Right-wing's participation at conferences abroad with aim to build global front against liberalism, and India's 1st multi-nation air combat exercises.",2024-08-08 12:08:27,https://static.theprint.in/wp-content/uploads/2024/08/GP-08.jpg,ThePrint,2.1535097387734523e-17,29,83,386,19,145
42,Gnews,https://in.mashable.com/culture/80221/japan-struck-with-71-magnitude-earthquake-triggering-tsunami-warning-scary-visuals-surface,Japan Struck With 7.1 Magnitude Earthquake Triggering Tsunami Warning; Scary Visuals Surface,The nation is recovering from January 1 quakes.,2024-08-08 11:28:35,https://sm.mashable.com/mashable_in/seo/7/77267/77267_22vh.png,Mashable India,5.1257406354578124e-54,9,19,136,3,46
43,Gnews,https://www.indiatvnews.com/news/world/president-murmu-begins-new-zealand-tour-holds-bilateral-talks-with-deputy-pm-governor-general-updates-2024-08-08-945838,"President Murmu begins New Zealand tour, holds bilateral talks with deputy PM, Governor General","President Murmu was accorded Royal Guard of Honour on her arrival in New Zealand and later addressed an education conference in Wellington. This is the second leg of her three-nation trip after Fiji, where she was conferred the country's highest honour on Tuesday.",2024-08-08 06:16:13,https://resize.indiatvnews.com/en/resize/newbucket/1200_-/2024/08/president-murmuy-1723097714.jpg,India TV News,0.020218968695403912,25,50,235,30,76
44,Gnews,https://www.indiatvnews.com/news/india/odisha-intensifies-sea-vigilance-to-prevent-unauthorised-entry-from-bangladesh-latest-updates-2024-08-08-945831,Odisha intensifies sea vigilance to prevent unauthorised entry from Bangladesh,"In the wake of the turmoil in Bangladesh, the Odisha government said efforts have been intensified along the coastline to prevent any illegal infiltration to India from the neighbouring nation marred with a series of unrest recently.",2024-08-08 05:49:41,https://resize.indiatvnews.com/en/resize/newbucket/1200_-/2024/08/bangladesh-1-1723095970.jpg,India TV News,1.7401938676302627e-08,8,35,108,8,54
45,Gnews,https://www.news18.com/india/president-murmu-discusses-ways-to-boost-bilateral-cooperation-with-new-zealands-governor-general-deputy-pm-8993868.html,"President Murmu Discusses Ways to Boost Bilateral Cooperation with New Zealand's Governor General, Deputy PM",Murmu arrived in New Zealand on Wednesday on the second leg of her three-nation tour. She was accorded Royal Guard of Honour on her arrival in the country.,2024-08-08 04:21:37,https://images.news18.com/ibnlive/uploads/2024/08/murmu-new-zealand-2024-08-c0412b0d7105464eb10da161c3660fc2-16x9.png?impolicy=website&width=1200&height=675,News18,0.00010957172399548128,13,47,161,20,55
